x,y,h
114.3621555,30.49974643,15
114.3621555,30.50154306,12
114.3621555,30.50333969,54
114.3621555,30.50513632,21
114.3621555,30.50693295,18
114.3621555,30.50872958,19
114.3621555,30.51052621,6
114.3621555,30.51232284,25
114.3621555,30.51411947,13
114.3621555,30.51950937,1
114.3621555,30.521306,3
114.3621555,30.52310263,75
114.3621555,30.52669589,14
114.3621555,30.52849252,54
114.3621555,30.53028915,13
114.3621555,30.53208578,15
114.3621555,30.53388241,32
114.3621555,30.53567904,6
114.3621555,30.53747567,16
114.3621555,30.5392723,6
114.3621555,30.54286556,6
114.3621555,30.54466219,27
114.3621555,30.54645883,8
114.3621555,30.56083187,2
114.3621555,30.56442513,14
114.3621555,30.56801839,1
114.3621555,30.56981502,14
114.3621555,30.57161165,25
114.3621555,30.57340828,11
114.3621555,30.57520491,28
114.3621555,30.57700154,84
114.3621555,30.57879818,19
114.3621555,30.58059481,22
114.3621555,30.58239144,51
114.3621555,30.58418807,36
114.3621555,30.5859847,51
114.3621555,30.58778133,38
114.3621555,30.58957796,154
114.3621555,30.59317122,28
114.3621555,30.59676448,43
114.3621555,30.59856111,12
114.3621555,30.60035774,131
114.3621555,30.60215437,49
114.3621555,30.60574763,43
114.3621555,30.60934089,29
114.3621555,30.61113753,1
114.3621555,30.61293416,11
114.3621555,30.61473079,24
114.3621555,30.61652742,22
114.3621555,30.61832405,14
114.3621555,30.62012068,17
114.3621555,30.62191731,76
114.3621555,30.62551057,15
114.3621555,30.62910383,8
114.3621555,30.6686297,4
114.3642397,30.45842393,2
114.3642397,30.46740708,4
114.3642397,30.46920371,2
114.3642397,30.47639023,4
114.3642397,30.48357676,21
114.3642397,30.49615317,6
114.3642397,30.49974643,54
114.3642397,30.50154306,25
114.3642397,30.50333969,37
114.3642397,30.50513632,25
114.3642397,30.50693295,19
114.3642397,30.50872958,5
114.3642397,30.51052621,6
114.3642397,30.51232284,2
114.3642397,30.51411947,56
114.3642397,30.51591611,8
114.3642397,30.51771274,26
114.3642397,30.51950937,4
114.3642397,30.521306,169
114.3642397,30.52489926,9
114.3642397,30.52669589,17
114.3642397,30.52849252,16
114.3642397,30.53028915,17
114.3642397,30.53208578,34
114.3642397,30.53388241,3
114.3642397,30.53747567,14
114.3642397,30.5392723,27
114.3642397,30.54286556,25
114.3642397,30.54466219,16
114.3642397,30.54645883,12
114.3642397,30.56083187,8
114.3642397,30.5626285,28
114.3642397,30.56442513,66
114.3642397,30.56622176,6
114.3642397,30.56981502,11
114.3642397,30.57340828,46
114.3642397,30.57520491,8
114.3642397,30.57700154,45
114.3642397,30.58059481,34
114.3642397,30.58239144,25
114.3642397,30.58418807,21
114.3642397,30.5859847,53
114.3642397,30.58778133,135
114.3642397,30.58957796,38
114.3642397,30.59137459,8
114.3642397,30.59317122,62
114.3642397,30.59496785,1
114.3642397,30.59676448,12
114.3642397,30.60035774,16
114.3642397,30.60215437,46
114.3642397,30.603951,36
114.3642397,30.60574763,134
114.3642397,30.60754426,14
114.3642397,30.60934089,49
114.3642397,30.61293416,114
114.3642397,30.61473079,23
114.3642397,30.61652742,33
114.3642397,30.61832405,25
114.3642397,30.62012068,19
114.3642397,30.62371394,12
114.3642397,30.6273072,4
114.3642397,30.62910383,2
114.3642397,30.63090046,14
114.3663238,30.45842393,1
114.3663238,30.46381382,2
114.3663238,30.46561045,3
114.3663238,30.46920371,14
114.3663238,30.47279697,2
114.3663238,30.48357676,16
114.3663238,30.49615317,16
114.3663238,30.4979498,19
114.3663238,30.49974643,21
114.3663238,30.50154306,68
114.3663238,30.50333969,49
114.3663238,30.50513632,57
114.3663238,30.50693295,32
114.3663238,30.51052621,15
114.3663238,30.51232284,31
114.3663238,30.51411947,13
114.3663238,30.51591611,5
114.3663238,30.51950937,21
114.3663238,30.521306,37
114.3663238,30.52310263,22
114.3663238,30.52669589,42
114.3663238,30.52849252,31
114.3663238,30.53028915,29
114.3663238,30.53208578,54
114.3663238,30.53388241,22
114.3663238,30.5392723,4
114.3663238,30.54106893,9
114.3663238,30.54286556,4
114.3663238,30.54466219,27
114.3663238,30.56442513,23
114.3663238,30.56622176,48
114.3663238,30.56801839,4
114.3663238,30.56981502,36
114.3663238,30.57161165,1
114.3663238,30.57340828,13
114.3663238,30.57520491,79
114.3663238,30.57700154,68
114.3663238,30.57879818,19
114.3663238,30.58059481,177
114.3663238,30.58239144,25
114.3663238,30.58418807,36
114.3663238,30.5859847,6
114.3663238,30.58778133,17
114.3663238,30.58957796,9
114.3663238,30.59137459,14
114.3663238,30.59317122,26
114.3663238,30.59496785,63
114.3663238,30.59856111,38
114.3663238,30.60035774,17
114.3663238,30.60215437,18
114.3663238,30.603951,16
114.3663238,30.60574763,4
114.3663238,30.60754426,42
114.3663238,30.60934089,12
114.3663238,30.61113753,16
114.3663238,30.61293416,16
114.3663238,30.61473079,41
114.3663238,30.61832405,4
114.3663238,30.62012068,14
114.3663238,30.62191731,6
114.3663238,30.62371394,39
114.3663238,30.62551057,65
114.3663238,30.6273072,5
114.3663238,30.62910383,14
114.3663238,30.63090046,17
114.3663238,30.63449372,6
114.368408,30.46201719,6
114.368408,30.4745936,8
114.368408,30.49076328,1
114.368408,30.49255991,1
114.368408,30.49615317,53
114.368408,30.4979498,12
114.368408,30.49974643,28
114.368408,30.50154306,93
114.368408,30.50333969,27
114.368408,30.50513632,23
114.368408,30.50693295,25
114.368408,30.50872958,21
114.368408,30.51052621,32
114.368408,30.51232284,32
114.368408,30.51411947,12
114.368408,30.51591611,18
114.368408,30.51771274,25
114.368408,30.51950937,98
114.368408,30.521306,54
114.368408,30.52489926,26
114.368408,30.52669589,57
114.368408,30.53208578,8
114.368408,30.53388241,2
114.368408,30.53747567,8
114.368408,30.5392723,6
114.368408,30.54106893,6
114.368408,30.54286556,28
114.368408,30.54466219,4
114.368408,30.56801839,2
114.368408,30.56981502,8
114.368408,30.57340828,6
114.368408,30.57520491,18
114.368408,30.57879818,33
114.368408,30.58059481,31
114.368408,30.58239144,12
114.368408,30.58418807,41
114.368408,30.5859847,46
114.368408,30.58778133,124
114.368408,30.58957796,11
114.368408,30.59137459,66
114.368408,30.59496785,26
114.368408,30.59856111,31
114.368408,30.60215437,51
114.368408,30.603951,4
114.368408,30.60574763,6
114.368408,30.60754426,8
114.368408,30.60934089,4
114.368408,30.61113753,8
114.368408,30.61293416,22
114.368408,30.61473079,67
114.368408,30.61652742,7
114.368408,30.61832405,1
114.368408,30.62012068,72
114.368408,30.62191731,5
114.368408,30.6273072,14
114.368408,30.62910383,44
114.368408,30.63090046,3
114.368408,30.63269709,4
114.368408,30.63449372,6
114.3704922,30.46201719,29
114.3704922,30.46381382,2
114.3704922,30.46561045,21
114.3704922,30.46740708,8
114.3704922,30.48178012,16
114.3704922,30.49255991,29
114.3704922,30.49435654,59
114.3704922,30.49615317,34
114.3704922,30.4979498,33
114.3704922,30.49974643,34
114.3704922,30.50154306,29
114.3704922,30.50333969,29
114.3704922,30.50513632,16
114.3704922,30.50693295,21
114.3704922,30.50872958,25
114.3704922,30.51232284,44
114.3704922,30.51411947,6
114.3704922,30.51771274,6
114.3704922,30.51950937,114
114.3704922,30.521306,35
114.3704922,30.52489926,8
114.3704922,30.52849252,23
114.3704922,30.53028915,36
114.3704922,30.53208578,18
114.3704922,30.53388241,25
114.3704922,30.53567904,1
114.3704922,30.5392723,31
114.3704922,30.54106893,6
114.3704922,30.5626285,24
114.3704922,30.56801839,2
114.3704922,30.56981502,12
114.3704922,30.57340828,2
114.3704922,30.57879818,8
114.3704922,30.58059481,4
114.3704922,30.58239144,21
114.3704922,30.5859847,23
114.3704922,30.58778133,24
114.3704922,30.59137459,3
114.3704922,30.59317122,8
114.3704922,30.59676448,12
114.3704922,30.59856111,12
114.3704922,30.60035774,143
114.3704922,30.60215437,125
114.3704922,30.603951,4
114.3704922,30.60574763,9
114.3704922,30.60934089,22
114.3704922,30.61113753,13
114.3704922,30.61293416,21
114.3704922,30.61473079,8
114.3704922,30.61652742,39
114.3704922,30.61832405,14
114.3704922,30.62012068,2
114.3704922,30.62191731,43
114.3704922,30.62371394,5
114.3704922,30.62551057,12
114.3704922,30.6273072,19
114.3704922,30.62910383,8
114.3704922,30.63269709,2
114.3704922,30.63449372,1
114.3725764,30.4566273,2
114.3725764,30.46022056,1
114.3725764,30.46201719,2
114.3725764,30.46381382,2
114.3725764,30.46561045,24
114.3725764,30.46740708,23
114.3725764,30.46920371,25
114.3725764,30.47639023,1
114.3725764,30.47998349,8
114.3725764,30.48178012,11
114.3725764,30.48357676,2
114.3725764,30.49255991,2
114.3725764,30.49615317,17
114.3725764,30.4979498,22
114.3725764,30.49974643,66
114.3725764,30.50154306,24
114.3725764,30.50333969,35
114.3725764,30.50513632,9
114.3725764,30.50693295,14
114.3725764,30.50872958,63
114.3725764,30.51052621,23
114.3725764,30.51771274,22
114.3725764,30.51950937,43
114.3725764,30.52310263,35
114.3725764,30.52489926,14
114.3725764,30.52669589,6
114.3725764,30.52849252,1
114.3725764,30.53028915,16
114.3725764,30.53208578,6
114.3725764,30.53388241,5
114.3725764,30.53567904,12
114.3725764,30.53747567,56
114.3725764,30.54106893,3
114.3725764,30.5626285,5
114.3725764,30.56622176,1
114.3725764,30.56801839,4
114.3725764,30.57340828,8
114.3725764,30.57520491,31
114.3725764,30.57700154,65
114.3725764,30.57879818,69
114.3725764,30.58059481,2
114.3725764,30.58239144,36
114.3725764,30.5859847,48
114.3725764,30.58778133,51
114.3725764,30.58957796,28
114.3725764,30.59137459,16
114.3725764,30.59317122,67
114.3725764,30.59496785,22
114.3725764,30.59676448,37
114.3725764,30.59856111,38
114.3725764,30.60035774,9
114.3725764,30.60215437,13
114.3725764,30.60574763,13
114.3725764,30.60934089,1
114.3725764,30.61113753,9
114.3725764,30.61473079,13
114.3725764,30.61652742,8
114.3725764,30.61832405,19
114.3725764,30.62012068,29
114.3725764,30.62191731,65
114.3725764,30.62551057,9
114.3725764,30.6273072,32
114.3725764,30.62910383,28
114.3725764,30.63269709,71
114.3725764,30.63449372,1
114.3725764,30.63629035,2
114.3725764,30.63988361,8
114.3746605,30.46201719,2
114.3746605,30.46561045,1
114.3746605,30.46740708,3
114.3746605,30.46920371,33
114.3746605,30.47100034,4
114.3746605,30.4745936,8
114.3746605,30.48896665,2
114.3746605,30.49615317,21
114.3746605,30.49974643,91
114.3746605,30.50154306,35
114.3746605,30.50333969,4
114.3746605,30.50513632,28
114.3746605,30.50872958,45
114.3746605,30.51052621,14
114.3746605,30.51771274,93
114.3746605,30.521306,6
114.3746605,30.52489926,1
114.3746605,30.52849252,22
114.3746605,30.53028915,7
114.3746605,30.5392723,6
114.3746605,30.54286556,2
114.3746605,30.57340828,16
114.3746605,30.57520491,87
114.3746605,30.57700154,22
114.3746605,30.57879818,14
114.3746605,30.58059481,3
114.3746605,30.58239144,3
114.3746605,30.58418807,26
114.3746605,30.5859847,31
114.3746605,30.58778133,2
114.3746605,30.58957796,28
114.3746605,30.59137459,46
114.3746605,30.59496785,14
114.3746605,30.59676448,5
114.3746605,30.59856111,116
114.3746605,30.60035774,4
114.3746605,30.60215437,8
114.3746605,30.603951,8
114.3746605,30.60574763,6
114.3746605,30.60754426,6
114.3746605,30.61113753,29
114.3746605,30.61293416,12
114.3746605,30.61473079,15
114.3746605,30.61652742,12
114.3746605,30.61832405,23
114.3746605,30.62012068,8
114.3746605,30.62191731,52
114.3746605,30.62551057,29
114.3746605,30.6273072,17
114.3746605,30.62910383,28
114.3746605,30.63090046,3
114.3746605,30.63269709,18
114.3746605,30.63629035,3
114.3767447,30.46201719,8
114.3767447,30.46381382,18
114.3767447,30.46561045,8
114.3767447,30.46740708,9
114.3767447,30.46920371,6
114.3767447,30.47279697,22
114.3767447,30.4745936,11
114.3767447,30.47818686,7
114.3767447,30.47998349,28
114.3767447,30.48178012,11
114.3767447,30.48717002,1
114.3767447,30.48896665,14
114.3767447,30.49076328,68
114.3767447,30.49435654,18
114.3767447,30.49615317,1
114.3767447,30.4979498,39
114.3767447,30.49974643,7
114.3767447,30.50154306,67
114.3767447,30.50333969,8
114.3767447,30.50513632,12
114.3767447,30.50693295,134
114.3767447,30.51052621,1
114.3767447,30.51591611,2
114.3767447,30.51771274,64
114.3767447,30.51950937,55
114.3767447,30.521306,14
114.3767447,30.52849252,2
114.3767447,30.53028915,8
114.3767447,30.53208578,27
114.3767447,30.53388241,14
114.3767447,30.53567904,65
114.3767447,30.53747567,23
114.3767447,30.54286556,1
114.3767447,30.57700154,4
114.3767447,30.57879818,4
114.3767447,30.58059481,13
114.3767447,30.58239144,6
114.3767447,30.58418807,149
114.3767447,30.5859847,6
114.3767447,30.58778133,6
114.3767447,30.59137459,23
114.3767447,30.59317122,1
114.3767447,30.59496785,3
114.3767447,30.59676448,119
114.3767447,30.59856111,26
114.3767447,30.60035774,98
114.3767447,30.60215437,22
114.3767447,30.603951,22
114.3767447,30.60574763,2
114.3767447,30.60754426,2
114.3767447,30.60934089,18
114.3767447,30.61113753,6
114.3767447,30.61293416,13
114.3767447,30.61473079,5
114.3767447,30.61832405,3
114.3767447,30.62012068,18
114.3767447,30.62191731,11
114.3767447,30.62371394,11
114.3767447,30.62551057,25
114.3767447,30.62910383,3
114.3767447,30.63090046,25
114.3767447,30.63629035,2
114.3767447,30.63808698,2
114.3788289,30.46381382,13
114.3788289,30.46561045,21
114.3788289,30.46740708,71
114.3788289,30.47100034,17
114.3788289,30.47279697,14
114.3788289,30.47639023,8
114.3788289,30.47998349,34
114.3788289,30.49615317,2
114.3788289,30.4979498,14
114.3788289,30.49974643,52
114.3788289,30.50154306,7
114.3788289,30.50333969,12
114.3788289,30.50513632,26
114.3788289,30.50693295,74
114.3788289,30.50872958,1
114.3788289,30.51591611,28
114.3788289,30.51771274,37
114.3788289,30.521306,7
114.3788289,30.52849252,16
114.3788289,30.53028915,9
114.3788289,30.53208578,6
114.3788289,30.53388241,36
114.3788289,30.57879818,2
114.3788289,30.58059481,1
114.3788289,30.58239144,26
114.3788289,30.58418807,11
114.3788289,30.58778133,6
114.3788289,30.58957796,19
114.3788289,30.59317122,146
114.3788289,30.59496785,5
114.3788289,30.59676448,19
114.3788289,30.59856111,8
114.3788289,30.60035774,8
114.3788289,30.60215437,12
114.3788289,30.603951,2
114.3788289,30.60574763,5
114.3788289,30.60754426,2
114.3788289,30.61113753,9
114.3788289,30.62012068,12
114.3788289,30.62191731,4
114.3788289,30.62371394,6
114.3788289,30.62551057,25
114.3788289,30.6273072,38
114.3788289,30.62910383,82
114.3788289,30.63090046,2
114.3788289,30.63269709,4
114.3788289,30.63449372,1
114.3788289,30.63629035,8
114.380913,30.46381382,4
114.380913,30.46740708,33
114.380913,30.46920371,7
114.380913,30.47279697,11
114.380913,30.47639023,18
114.380913,30.47818686,7
114.380913,30.47998349,18
114.380913,30.49435654,25
114.380913,30.49615317,18
114.380913,30.4979498,13
114.380913,30.50154306,17
114.380913,30.50333969,29
114.380913,30.50513632,67
114.380913,30.50693295,42
114.380913,30.50872958,3
114.380913,30.51052621,4
114.380913,30.51232284,3
114.380913,30.51591611,68
114.380913,30.51771274,7
114.380913,30.51950937,14
114.380913,30.52310263,1
114.380913,30.52849252,5
114.380913,30.53208578,6
114.380913,30.53567904,4
114.380913,30.57161165,4
114.380913,30.57340828,6
114.380913,30.58239144,17
114.380913,30.58418807,22
114.380913,30.58957796,16
114.380913,30.59137459,28
114.380913,30.59317122,6
114.380913,30.59496785,12
114.380913,30.59676448,14
114.380913,30.60035774,32
114.380913,30.60574763,1
114.380913,30.60934089,27
114.380913,30.61113753,9
114.380913,30.61293416,14
114.380913,30.61473079,8
114.380913,30.61652742,6
114.380913,30.61832405,14
114.380913,30.62012068,26
114.380913,30.62191731,4
114.380913,30.62371394,38
114.380913,30.62551057,12
114.380913,30.6273072,37
114.380913,30.62910383,36
114.380913,30.63090046,45
114.380913,30.63269709,2
114.380913,30.63449372,2
114.380913,30.64168025,11
114.380913,30.64347688,1
114.3829972,30.46381382,9
114.3829972,30.46561045,1
114.3829972,30.46740708,5
114.3829972,30.4745936,2
114.3829972,30.47639023,18
114.3829972,30.47818686,33
114.3829972,30.47998349,1
114.3829972,30.48178012,35
114.3829972,30.49255991,2
114.3829972,30.49435654,36
114.3829972,30.49615317,42
114.3829972,30.4979498,79
114.3829972,30.49974643,35
114.3829972,30.50154306,47
114.3829972,30.50513632,53
114.3829972,30.50693295,2
114.3829972,30.50872958,5
114.3829972,30.51411947,11
114.3829972,30.51591611,89
114.3829972,30.51771274,4
114.3829972,30.52310263,4
114.3829972,30.53208578,1
114.3829972,30.53388241,91
114.3829972,30.53567904,29
114.3829972,30.53747567,25
114.3829972,30.58059481,4
114.3829972,30.5859847,8
114.3829972,30.58778133,8
114.3829972,30.58957796,6
114.3829972,30.59137459,16
114.3829972,30.59317122,16
114.3829972,30.59676448,14
114.3829972,30.60035774,12
114.3829972,30.60215437,4
114.3829972,30.603951,2
114.3829972,30.60574763,5
114.3829972,30.60754426,34
114.3829972,30.60934089,4
114.3829972,30.61113753,8
114.3829972,30.61293416,18
114.3829972,30.61832405,17
114.3829972,30.62191731,25
114.3829972,30.62371394,1
114.3829972,30.6273072,4
114.3829972,30.62910383,12
114.3829972,30.63090046,4
114.3829972,30.63269709,14
114.3829972,30.63449372,15
114.3829972,30.63808698,6
114.3829972,30.64168025,39
114.3829972,30.64347688,6
114.3850814,30.4566273,1
114.3850814,30.46381382,2
114.3850814,30.46740708,8
114.3850814,30.46920371,26
114.3850814,30.47279697,1
114.3850814,30.4745936,33
114.3850814,30.47639023,97
114.3850814,30.47818686,31
114.3850814,30.48357676,4
114.3850814,30.49255991,25
114.3850814,30.49435654,22
114.3850814,30.49615317,38
114.3850814,30.4979498,91
114.3850814,30.49974643,3
114.3850814,30.50333969,4
114.3850814,30.50513632,59
114.3850814,30.50872958,26
114.3850814,30.51052621,22
114.3850814,30.51232284,14
114.3850814,30.51411947,58
114.3850814,30.51591611,15
114.3850814,30.51771274,15
114.3850814,30.52310263,2
114.3850814,30.52489926,11
114.3850814,30.52669589,18
114.3850814,30.52849252,8
114.3850814,30.53028915,6
114.3850814,30.53208578,5
114.3850814,30.53388241,121
114.3850814,30.53567904,44
114.3850814,30.53747567,4
114.3850814,30.57161165,2
114.3850814,30.58418807,2
114.3850814,30.5859847,2
114.3850814,30.59137459,127
114.3850814,30.59496785,5
114.3850814,30.59676448,13
114.3850814,30.59856111,6
114.3850814,30.603951,44
114.3850814,30.60574763,4
114.3850814,30.60754426,6
114.3850814,30.61113753,24
114.3850814,30.61473079,2
114.3850814,30.61652742,15
114.3850814,30.61832405,8
114.3850814,30.62012068,18
114.3850814,30.62191731,7
114.3850814,30.62551057,4
114.3850814,30.6273072,15
114.3850814,30.63090046,6
114.3850814,30.63269709,12
114.3850814,30.63449372,35
114.3850814,30.63808698,24
114.3850814,30.63988361,7
114.3871655,30.46561045,5
114.3871655,30.46740708,6
114.3871655,30.46920371,24
114.3871655,30.47100034,15
114.3871655,30.47279697,22
114.3871655,30.47639023,8
114.3871655,30.47818686,14
114.3871655,30.47998349,6
114.3871655,30.48178012,9
114.3871655,30.48537339,1
114.3871655,30.49255991,12
114.3871655,30.49435654,89
114.3871655,30.49615317,67
114.3871655,30.4979498,87
114.3871655,30.49974643,127
114.3871655,30.50154306,39
114.3871655,30.50333969,9
114.3871655,30.50513632,32
114.3871655,30.50693295,26
114.3871655,30.50872958,27
114.3871655,30.51052621,32
114.3871655,30.51232284,149
114.3871655,30.51591611,27
114.3871655,30.51771274,2
114.3871655,30.51950937,31
114.3871655,30.521306,4
114.3871655,30.52310263,117
114.3871655,30.52489926,6
114.3871655,30.53028915,7
114.3871655,30.53208578,11
114.3871655,30.53388241,41
114.3871655,30.53567904,17
114.3871655,30.53747567,2
114.3871655,30.57879818,2
114.3871655,30.58778133,4
114.3871655,30.58957796,18
114.3871655,30.59676448,17
114.3871655,30.59856111,32
114.3871655,30.60035774,2
114.3871655,30.60215437,8
114.3871655,30.60574763,4
114.3871655,30.60934089,2
114.3871655,30.61293416,4
114.3871655,30.61832405,11
114.3871655,30.62012068,21
114.3871655,30.62191731,16
114.3871655,30.62371394,13
114.3871655,30.62551057,21
114.3871655,30.6273072,6
114.3871655,30.62910383,26
114.3871655,30.63090046,3
114.3871655,30.63269709,1
114.3871655,30.63449372,12
114.3871655,30.63808698,3
114.3871655,30.63988361,46
114.3871655,30.64168025,2
114.3871655,30.64347688,2
114.3871655,30.6506634,2
114.3892497,30.45842393,1
114.3892497,30.46201719,2
114.3892497,30.47100034,6
114.3892497,30.47279697,4
114.3892497,30.47639023,6
114.3892497,30.47818686,26
114.3892497,30.47998349,19
114.3892497,30.48357676,38
114.3892497,30.48537339,1
114.3892497,30.48717002,4
114.3892497,30.48896665,9
114.3892497,30.49255991,34
114.3892497,30.49435654,18
114.3892497,30.49615317,32
114.3892497,30.4979498,49
114.3892497,30.49974643,18
114.3892497,30.50154306,19
114.3892497,30.50333969,6
114.3892497,30.50513632,59
114.3892497,30.50693295,19
114.3892497,30.50872958,111
114.3892497,30.51052621,99
114.3892497,30.51232284,212
114.3892497,30.51771274,7
114.3892497,30.51950937,44
114.3892497,30.521306,4
114.3892497,30.52310263,14
114.3892497,30.52489926,8
114.3892497,30.53208578,123
114.3892497,30.53388241,176
114.3892497,30.53567904,17
114.3892497,30.5859847,4
114.3892497,30.59317122,8
114.3892497,30.59496785,4
114.3892497,30.59856111,4
114.3892497,30.60035774,19
114.3892497,30.60215437,26
114.3892497,30.603951,12
114.3892497,30.60574763,17
114.3892497,30.60754426,12
114.3892497,30.60934089,8
114.3892497,30.61473079,6
114.3892497,30.62012068,1
114.3892497,30.62191731,2
114.3892497,30.62371394,9
114.3892497,30.62551057,24
114.3892497,30.62910383,4
114.3892497,30.63090046,59
114.3892497,30.63269709,9
114.3892497,30.63449372,4
114.3892497,30.63808698,1
114.3892497,30.63988361,2
114.3892497,30.64168025,4
114.3892497,30.64347688,4
114.3892497,30.64707014,1
114.3913339,30.46561045,6
114.3913339,30.46920371,13
114.3913339,30.47100034,147
114.3913339,30.47279697,1
114.3913339,30.4745936,1
114.3913339,30.47639023,16
114.3913339,30.48357676,6
114.3913339,30.48717002,5
114.3913339,30.48896665,8
114.3913339,30.49076328,87
114.3913339,30.49255991,8
114.3913339,30.49435654,48
114.3913339,30.4979498,22
114.3913339,30.49974643,16
114.3913339,30.50154306,1
114.3913339,30.50513632,176
114.3913339,30.50693295,16
114.3913339,30.50872958,113
114.3913339,30.51052621,114
114.3913339,30.51232284,76
114.3913339,30.51411947,34
114.3913339,30.51591611,5
114.3913339,30.51771274,8
114.3913339,30.51950937,8
114.3913339,30.521306,122
114.3913339,30.52489926,1
114.3913339,30.53028915,2
114.3913339,30.53208578,43
114.3913339,30.53388241,16
114.3913339,30.53567904,2
114.3913339,30.5392723,2
114.3913339,30.54466219,14
114.3913339,30.56981502,2
114.3913339,30.59317122,4
114.3913339,30.59496785,15
114.3913339,30.59676448,8
114.3913339,30.59856111,24
114.3913339,30.60035774,5
114.3913339,30.60215437,7
114.3913339,30.603951,9
114.3913339,30.61473079,12
114.3913339,30.61652742,8
114.3913339,30.62012068,4
114.3913339,30.62371394,7
114.3913339,30.62551057,6
114.3913339,30.6273072,12
114.3913339,30.62910383,2
114.3913339,30.63090046,38
114.3913339,30.63449372,63
114.3913339,30.63629035,8
114.3913339,30.63808698,9
114.3913339,30.63988361,5
114.3913339,30.64707014,2
114.393418,30.45842393,2
114.393418,30.46740708,2
114.393418,30.46920371,12
114.393418,30.47100034,19
114.393418,30.47279697,7
114.393418,30.47818686,15
114.393418,30.47998349,18
114.393418,30.48178012,12
114.393418,30.48717002,2
114.393418,30.49076328,14
114.393418,30.49255991,2
114.393418,30.49435654,54
114.393418,30.49615317,6
114.393418,30.4979498,57
114.393418,30.50154306,14
114.393418,30.50333969,21
114.393418,30.50513632,66
114.393418,30.50693295,127
114.393418,30.51052621,179
114.393418,30.51232284,86
114.393418,30.51411947,56
114.393418,30.51591611,33
114.393418,30.51771274,56
114.393418,30.51950937,4
114.393418,30.521306,48
114.393418,30.52310263,19
114.393418,30.52489926,14
114.393418,30.52849252,4
114.393418,30.53028915,51
114.393418,30.53208578,131
114.393418,30.53388241,44
114.393418,30.60035774,5
114.393418,30.603951,1
114.393418,30.60574763,14
114.393418,30.61293416,76
114.393418,30.61652742,19
114.393418,30.61832405,6
114.393418,30.62012068,25
114.393418,30.62191731,2
114.393418,30.62371394,24
114.393418,30.62551057,6
114.393418,30.6273072,7
114.393418,30.62910383,6
114.393418,30.63090046,6
114.393418,30.63269709,14
114.393418,30.63449372,8
114.393418,30.63629035,12
114.393418,30.63808698,22
114.393418,30.64168025,21
114.393418,30.64347688,1
114.393418,30.64707014,4
114.393418,30.64886677,14
114.3955022,30.45842393,1
114.3955022,30.46740708,8
114.3955022,30.47100034,1
114.3955022,30.47279697,19
114.3955022,30.4745936,22
114.3955022,30.47639023,9
114.3955022,30.47998349,41
114.3955022,30.48178012,79
114.3955022,30.48357676,6
114.3955022,30.48717002,37
114.3955022,30.48896665,24
114.3955022,30.49076328,6
114.3955022,30.49255991,49
114.3955022,30.49435654,6
114.3955022,30.49615317,6
114.3955022,30.4979498,16
114.3955022,30.49974643,17
114.3955022,30.50154306,28
114.3955022,30.50333969,12
114.3955022,30.50693295,187
114.3955022,30.50872958,138
114.3955022,30.51052621,182
114.3955022,30.51232284,18
114.3955022,30.51411947,49
114.3955022,30.51591611,27
114.3955022,30.51771274,15
114.3955022,30.51950937,29
114.3955022,30.521306,132
114.3955022,30.52310263,19
114.3955022,30.52849252,31
114.3955022,30.53028915,94
114.3955022,30.53208578,43
114.3955022,30.53388241,2
114.3955022,30.53567904,2
114.3955022,30.56442513,2
114.3955022,30.56801839,8
114.3955022,30.60035774,17
114.3955022,30.60574763,8
114.3955022,30.60934089,4
114.3955022,30.61473079,14
114.3955022,30.61832405,27
114.3955022,30.62012068,4
114.3955022,30.62191731,8
114.3955022,30.62371394,17
114.3955022,30.62551057,18
114.3955022,30.62910383,27
114.3955022,30.63090046,1
114.3955022,30.63449372,3
114.3955022,30.63629035,8
114.3955022,30.63808698,11
114.3955022,30.63988361,5
114.3955022,30.64168025,11
114.3955022,30.64527351,2
114.3955022,30.64707014,58
114.3955022,30.64886677,1
114.3955022,30.6506634,1
114.3975864,30.46740708,19
114.3975864,30.46920371,136
114.3975864,30.47100034,3
114.3975864,30.47279697,7
114.3975864,30.4745936,11
114.3975864,30.47639023,29
114.3975864,30.47818686,25
114.3975864,30.47998349,116
114.3975864,30.48178012,139
114.3975864,30.48357676,6
114.3975864,30.48537339,4
114.3975864,30.48717002,48
114.3975864,30.49076328,48
114.3975864,30.49255991,34
114.3975864,30.49435654,48
114.3975864,30.49615317,12
114.3975864,30.4979498,17
114.3975864,30.49974643,12
114.3975864,30.50154306,2
114.3975864,30.50333969,12
114.3975864,30.50513632,88
114.3975864,30.50693295,94
114.3975864,30.50872958,89
114.3975864,30.51052621,22
114.3975864,30.51232284,2
114.3975864,30.51411947,12
114.3975864,30.51591611,1
114.3975864,30.51771274,23
114.3975864,30.51950937,49
114.3975864,30.521306,18
114.3975864,30.52310263,11
114.3975864,30.52489926,74
114.3975864,30.52669589,74
114.3975864,30.52849252,8
114.3975864,30.53028915,43
114.3975864,30.54286556,14
114.3975864,30.54645883,2
114.3975864,30.54825546,21
114.3975864,30.55005209,2
114.3975864,30.55184872,5
114.3975864,30.55364535,18
114.3975864,30.59137459,1
114.3975864,30.59676448,12
114.3975864,30.60035774,2
114.3975864,30.60754426,4
114.3975864,30.61473079,23
114.3975864,30.61652742,141
114.3975864,30.62012068,2
114.3975864,30.62191731,11
